chatId,authorName,avatar,content,attachments,embeds,date,referenceMessage,referenceMessageDate,referenceMessageAuthor
1483547501163319306,s1r_o,https://cdn.discordapp.com/avatars/489144435032981515/7d6910fe0d4c25d80eb92ae36da90163.png,The bot is gonna be down for a few minutes while I test/integrate rate-limits 🙏  sorry about that,,,2026/03/17 12:28,,,
1483560640160464928,s1r_o,https://cdn.discordapp.com/avatars/489144435032981515/7d6910fe0d4c25d80eb92ae36da90163.png,"So rate limits are implemented, currently set to 1/h for leaderboard, 6/h for benchmark/test, I do think we will increase based on the queue times",,,2026/03/17 13:20,,,
1483560746704044062,s1r_o,https://cdn.discordapp.com/avatars/489144435032981515/7d6910fe0d4c25d80eb92ae36da90163.png,we will also add support for per-user overrides so we can give people that we know are legit and not spamming with ai more up-time,,,2026/03/17 13:20,,,
1483563685405393158,zephyrzhao_99812,https://cdn.discordapp.com/avatars/1287258612422676484/null.png,"Does anyone know what the meaning of this error with popcorn cli:
```
Application error: Server returned status 500 Internal Server Error: Your code contains work on another stream. This is not allowed and may result in your disqualification. If you think this is a mistake, please contact us.
```
Resolved! Thx!",,,2026/03/17 13:32,,,
1483564651349414049,brian_s_,https://cdn.discordapp.com/avatars/370001813044461580/55048b555eb4bd39c3f65d6099f2cbe5.png,Are we only going to be tested specifically on the benchmarks? I guess if I was wondering if I could hard code the sizes as a template parameter or something or should the code be more flexible,,,2026/03/17 13:36,,,
1483565169006346332,arseniivanov,https://cdn.discordapp.com/avatars/772751219411517461/b2240e25c51a8bb8984cb7cfd396c073.png,@brian,,,2026/03/17 13:38,"hyperoptimizing for the benchmark shapes is totally valid, you'll need every advantage you can get for phase 1, keep in mind tho that phase 2 is inherently more ambiguous and the tradeoffs you mention here will be more relevant then",2026-03-13T19:11:12.260000+00:00,marksaroufim
1483566826372988991,s1r_o,https://cdn.discordapp.com/avatars/489144435032981515/7d6910fe0d4c25d80eb92ae36da90163.png,let me know how this works for all of u btw,,,2026/03/17 13:44,"So rate limits are implemented, currently set to 1/h for leaderboard, 6/h for benchmark/test, I do think we will increase based on the queue times",2026-03-17T20:20:19.838000+00:00,s1r_o
1483566865652514897,s1r_o,https://cdn.discordapp.com/avatars/489144435032981515/7d6910fe0d4c25d80eb92ae36da90163.png,the goal is to limit AI not humans,,,2026/03/17 13:45,,,
1483566949849108590,jaefosho,https://cdn.discordapp.com/avatars/192381685126529025/null.png,Works.,,,2026/03/17 13:45,let me know how this works for all of u btw,2026-03-17T20:44:54.746000+00:00,s1r_o
1483567096150491228,s1r_o,https://cdn.discordapp.com/avatars/489144435032981515/7d6910fe0d4c25d80eb92ae36da90163.png,"also if its too limiting, just give feedback in general if any issues 🙏",,,2026/03/17 13:45,,,
1483567610552651887,rikikooo,https://cdn.discordapp.com/avatars/174575676442148866/c32bb8835c18ab53726e1de80ba68694.png,"Thank you for this, 6/h might be overdoing it since there is basically no other way to test your code but I believe this is a great step forward",,,2026/03/17 13:48,"So rate limits are implemented, currently set to 1/h for leaderboard, 6/h for benchmark/test, I do think we will increase based on the queue times",2026-03-17T20:20:19.838000+00:00,s1r_o
1483567795793825892,rikikooo,https://cdn.discordapp.com/avatars/174575676442148866/c32bb8835c18ab53726e1de80ba68694.png,"It's very annoying that basically no one is doing cloud offering for the MI355X, because my kernel relies on a bunch specific instructions that aren't present on the more common MI300X",,,2026/03/17 13:48,,,
1483568033686491278,marksaroufim,https://cdn.discordapp.com/avatars/325883680419610631/e8c7897262bec5319d2bc8ebf5eecf4c.png,What do you suggest rikikoo? Rate limits are almost always unpopular but not having them means long queue times from AI submissions,,,2026/03/17 13:49,,,
1483568171779883143,marksaroufim,https://cdn.discordapp.com/avatars/325883680419610631/e8c7897262bec5319d2bc8ebf5eecf4c.png,I think fully iterating here on AMD hardware would indeed be hard but if you’re writing competitive code perhaps @Guruprasad-mp can hook you up with ssh hardware,,,2026/03/17 13:50,,,
1483568233478094938,gau.nernst,https://cdn.discordapp.com/avatars/349565795711451146/58a1dd8fa3331fd918e10b828fadec8c.png,"haven't tried it out but some thoughts
- maybe `test` doesn't need rate limit?
- maybe it makes more sense to have daily limit, instead of hourly limit? (or maybe both). since humans will only spend possibly a few hours per day at a time on a problem",,,2026/03/17 13:50,,,
1483568318576328736,rikikooo,https://cdn.discordapp.com/avatars/174575676442148866/c32bb8835c18ab53726e1de80ba68694.png,"I would suggest having a sliding ceiling, the more you submit, the more limited you become. Normal humans won't be working on this 24/7.",,,2026/03/17 13:50,What do you suggest rikikoo? Rate limits are almost always unpopular but not having them means long queue times from AI submissions,2026-03-17T20:49:42.592000+00:00,marksaroufim
1483568534427668702,rikikooo,https://cdn.discordapp.com/avatars/174575676442148866/c32bb8835c18ab53726e1de80ba68694.png,I also agree that daily limit makes more sense,,,2026/03/17 13:51,,,
1483569461687750887,s1r_o,https://cdn.discordapp.com/avatars/489144435032981515/7d6910fe0d4c25d80eb92ae36da90163.png,ye can increase prolly,,,2026/03/17 13:55,"Thank you for this, 6/h might be overdoing it since there is basically no other way to test your code but I believe this is a great step forward",2026-03-17T20:48:01.709000+00:00,rikikooo
1483572421628788887,ooousay,https://cdn.discordapp.com/avatars/348585670329237505/a2bd8ec0273bb549ffa61342bbb2b9d9.png,are these limits overall? or does each problem have its own queue,,,2026/03/17 14:07,,,
1483574012771565823,s1r_o,https://cdn.discordapp.com/avatars/489144435032981515/7d6910fe0d4c25d80eb92ae36da90163.png,it's per problem,,,2026/03/17 14:13,are these limits overall? or does each problem have its own queue,2026-03-17T21:07:08.759000+00:00,ooousay
1483574080115576953,s1r_o,https://cdn.discordapp.com/avatars/489144435032981515/7d6910fe0d4c25d80eb92ae36da90163.png,"let me increase test to 10, the queue seems fine",,,2026/03/17 14:13,,,
1483581131533320345,jdbartlett96,https://cdn.discordapp.com/avatars/496142230197895178/null.png,"Thank you!! The queue was absolutely killing me, infinitely more viable to test now",,,2026/03/17 14:41,"So rate limits are implemented, currently set to 1/h for leaderboard, 6/h for benchmark/test, I do think we will increase based on the queue times",2026-03-17T20:20:19.838000+00:00,s1r_o
1483588330968055828,jaefosho,https://cdn.discordapp.com/avatars/192381685126529025/null.png,Yes.,,,2026/03/17 15:10,"Thank you for this, 6/h might be overdoing it since there is basically no other way to test your code but I believe this is a great step forward",2026-03-17T20:48:01.709000+00:00,rikikooo
1483589425383477268,krishnapinnaka,https://cdn.discordapp.com/avatars/793368865518125066/null.png,"Does anyone know if the submissions that are not valid as per https://gist.github.com/hargup/4897f33df0d2425ac4c8c99dc8f6ec00 
 will still show up in the leaderboard?",,,2026/03/17 15:14,,,
1483598926497185894,samxuality,https://cdn.discordapp.com/avatars/515025350271565825/2620d0628a162135f0cd38d39e15e117.png,"I'm looking in the AMD developer cloud digitalocean for the MI355X access, but I don't see it. Are we supposed to have access to it?",https://cdn.discordapp.com/attachments/1359640791525490768/1483598926304252015/Screenshot_2026-03-17_at_18.52.20.png?ex=69c4672b&is=69c315ab&hm=c41282728e46567e1ef6d9112ada661e081d1539c8c00ea16cf5ccff8d516370&,,2026/03/17 15:52,,,
1483599811562442975,jaefosho,https://cdn.discordapp.com/avatars/192381685126529025/null.png,"I'm not sure if this answers your question, but you do have access to it.",https://cdn.discordapp.com/attachments/1359640791525490768/1483599811381952512/Screenshot_2026-03-17_at_6.55.50_PM.png?ex=69c467fe&is=69c3167e&hm=173642d08e7425abdaa05142f102e97448e532bc8f21eaa84aca08addf17ea7e&,,2026/03/17 15:55,"I'm looking in the AMD developer cloud digitalocean for the MI355X access, but I don't see it. Are we supposed to have access to it?",2026-03-17T22:52:28.012000+00:00,samxuality
1483600556248535131,samxuality,https://cdn.discordapp.com/avatars/515025350271565825/2620d0628a162135f0cd38d39e15e117.png,That's not quite what I mean - I want access to do some precompilation because some of my submissions kept timing out (even before the bugs),,,2026/03/17 15:58,"I'm not sure if this answers your question, but you do have access to it.",2026-03-17T22:55:59.028000+00:00,jaefosho
1483600650410655865,jaefosho,https://cdn.discordapp.com/avatars/192381685126529025/null.png,"Oh nvm, please ignore the above.",,,2026/03/17 15:59,That's not quite what I mean - I want access to do some precompilation because some of my submissions kept timing out (even before the bugs),2026-03-17T22:58:56.575000+00:00,samxuality
1483602293717733608,gau.nernst,https://cdn.discordapp.com/avatars/349565795711451146/58a1dd8fa3331fd918e10b828fadec8c.png,U can compile the code on CPU using the official Docker image,,,2026/03/17 16:05,That's not quite what I mean - I want access to do some precompilation because some of my submissions kept timing out (even before the bugs),2026-03-17T22:58:56.575000+00:00,samxuality
1483602771721847015,gau.nernst,https://cdn.discordapp.com/avatars/349565795711451146/58a1dd8fa3331fd918e10b828fadec8c.png,@Samuel Xu here,,,2026/03/17 16:07,"compile HIP kernels on CPU-only machine, with Docker
https://gist.github.com/gau-nernst/5f81dbb753a0afba7f69144e3af386eb
cc @Fluudgate",2026-03-11T12:42:01.563000+00:00,gau.nernst
1483602944355074181,zephyrzhao_99812,https://cdn.discordapp.com/avatars/1287258612422676484/null.png,Is that possible to also support AMD's profiling tools as NVIDIA's one? It's pretty hard to get access to a profilable MI355X on the market,,,2026/03/17 16:08,,,
1483603697018601632,samxuality,https://cdn.discordapp.com/avatars/515025350271565825/2620d0628a162135f0cd38d39e15e117.png,Thank you!!,,,2026/03/17 16:11,@Samuel Xu here,2026-03-17T23:07:44.785000+00:00,gau.nernst
